Date,Station,Transect,Survey_type,Lat,Long,filename
11/11/2014,LCrestore6,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore6,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore6,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore6,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCrestore6,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore6,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore6,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore6,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCrestore6,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCrestore6,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCrestore7,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore7,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore7,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore8,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore8,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore8,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
1/30/2018,LT1,NA,Transect,29.25866,83.0773,OysterData_30Jan2018_Transect.csv
1/30/2018,LTI11,NA,Quadrat,29.25866,83.0773,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI21,NA,Quadrat,29.25769,83.07636,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI22,NA,Quadrat,29.25777,83.07651,OysterData_30Jan2018_Quadrat_final.csv
1/31/2018,LTI22,NA,Quadrat,29.25769,83.07636,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI23,NA,Quadrat,29.25771,83.07635,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI24,NA,Quadrat,29.25778,83.07648,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI31,NA,Quadrat,29.25842,83.07538,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI32,NA,Quadrat,29.25839,83.07536,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI41,NA,Quadrat,29.25949,83.07587,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,LTI42,NA,Quadrat,29.25961,83.07589,OysterData_30Jan2018_Quadrat_final.csv
2/16/2018,NLCO11,NA,Quadrat,29.26533,83.11632,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,NLCO12,NA,Quadrat,29.26539,83.11628,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,NLCO13,NA,Quadrat,29.26535,83.11628,OysterData_16Feb2018_Quadrat_final.csv
1/30/2018,NNI11,NA,Quadrat,29.24775,83.0732,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,NNI12,NA,Quadrat,29.24779,83.07314,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,NNI21,NA,Quadrat,29.25222,83.07381,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,NNI22,NA,Quadrat,29.25225,83.07384,OysterData_30Jan2018_Quadrat_final.csv
1/30/2018,NNI22,NA,Quadrat,29.25219,83.07391,OysterData_30Jan2018_Quadrat_final.csv
