"Date","Station","Quadrat_ID","Replicate","Dist_Alng","Dist_frm","Direction","Quad_type","Quad_area","Quadrat","Quad_N","Quad_E","Center_N","Center_E","Rand_Coord","Rand_Dist","Quad_Depth"
"2011-07-10","HBO3","20110710_HBO3_01_02",1,4,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_03",1,9,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_04",1,15,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_05",1,16,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_06",1,23,"4","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_07",1,24,"0.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_08",1,29,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_09",1,35,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-10","HBO3","20110710_HBO3_01_10",1,41,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_01",1,2,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_02",1,3,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_03",1,8,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_04",1,11,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_05",1,14,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_06",1,16,"0.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_07",1,17,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_08",1,23,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_09",1,26,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI1","20110711_HBI1_01_10",1,26,"3.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_01",1,2,"4.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_02",1,3,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_03",1,3,"4.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_04",1,4,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_05",1,5,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_06",1,5,"4.5","`L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_07",1,5,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_08",1,7,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_09",1,10,"0","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_10",1,16,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI2","20110711_HBI2_01_11",1,16,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_01",1,2,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_02",1,4,"4.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_03",1,9,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_04",1,10,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_05",1,10,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_06",1,13,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_07",1,15,"1.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_08",1,15,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_09",1,19,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","HBI3","20110711_HBI3_01_10",1,21,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_01",1,1,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_02",1,3,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_03",1,3,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_04",1,3,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_05",1,6,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_06",1,8,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_07",1,12,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_08",1,13,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_09",1,15,"2.75",".","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI1","20110711_LCI1_01_10",1,17,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_01",1,1,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_02",1,1.4,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_03",1,3,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_04",1,3,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_05",1,5,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_06",1,10,"0","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_07",1,10,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_08",1,13,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_09",1,16,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI2","20110711_LCI2_01_10",1,16,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_01",1,3,"1.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_02",1,5,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_03",1,8,"3","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_04",1,10,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_05",1,12,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_06",1,12,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_07",1,13,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_08",1,17,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_09",1,18,"0.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCI3","20110711_LCI3_01_10",1,19,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_01",1,4,"3.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_02",1,5,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_03",1,8,"1.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_04",1,9,"3.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_05",1,9,"3.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_06",1,11,"4","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_07",1,12,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN1","20110711_LCN1_01_08",1,12,"4.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_01",1,3,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_02",1,8,"1.5",".","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_03",1,8,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_04",1,12,"1","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_05",1,12,"3.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_06",1,15,"1.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_07",1,15,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_08",1,15,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_09",1,16,"2.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_10",1,19,"0.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN2","20110711_LCN2_01_11",1,20,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_01",1,0,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_02",1,0,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_03",1,1,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_04",1,2,"5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_05",1,6,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_06",1,6,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_07",1,7,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_08",1,9,"5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_09",1,16,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCN3","20110711_LCN3_01_10",1,18,"0.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_01",1,2,"4.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_02",1,3,"0","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_03",1,4,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_04",1,5,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_05",1,5,"4.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_06",1,7,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_07",1,16,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_08",1,18,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO1","20110711_LCO1_01_09",1,20,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_01",1,3,"1.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_02",1,5,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_03",1,8,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_04",1,9,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_05",1,10,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_06",1,12,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_07",1,12,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_08",1,12,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO2","20110711_LCO2_01_09",1,13,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_01",1,1,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_02",1,5,"1.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_03",1,10,"0","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_04",1,10,"1.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_05",1,13,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_06",1,13,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_07",1,14,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_08",1,16,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-11","LCO3","20110711_LCO3_01_09",1,21,"0","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_01",1,4,"4.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_02",1,8,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_03",1,10,"0.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_04",1,10,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_05",1,11,"3.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_06",1,14,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_07",1,15,"1.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_08",1,15,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_09",1,17,"4.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI1","20110712_CRI1_01_10",1,19,"2.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_01",1,1,"3.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_02",1,2,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_03",1,2,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_04",1,10,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_05",1,11,"2","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_06",1,11,"2.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_07",1,13,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_08",1,16,"2.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_09",1,16,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI2","20110712_CRI2_01_10",1,16,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_01",1,2,"5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_02",1,3,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_03",1,3,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_04",1,3,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_05",1,9,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_06",1,9,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_07",1,9,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_08",1,10,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_09",1,11,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRI3","20110712_CRI3_01_10",1,13,"0.05","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_01",1,9,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_02",1,10,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_03",1,10,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_04",1,10,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_05",1,13,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_06",1,15,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_07",1,20,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_08",1,20,"4.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_09",1,21,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN1","20110712_CRN1_01_10",1,21,"1.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_01",1,2,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_02",1,3,"0","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_03",1,5,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_04",1,5,"4.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_05",1,7,"2.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_06",1,13,"1","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_07",1,16,"3.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_08",1,16,"5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_09",1,18,"3.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN2","20110712_CRN2_01_10",1,19,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_01",1,8,"3","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_02",1,9,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_03",1,11,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_04",1,12,"0.25","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_05",1,14,"1.25","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_06",1,16,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_07",1,21,"0","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_08",1,26,"1.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRN3","20110712_CRN3_01_09",1,30,"2.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_01",1,9,"2","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_02",1,23,"2.75","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_03",1,25,"0","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_04",1,28,"2.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_05",1,31,"3.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_06",1,31,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_07",1,32,"4.75","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_08",1,41,"4.5","R","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-12","CRO1","20110712_CRO1_01_09",1,43,"0.5","L","SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
